"ID"	"Act.text"	"Predict.text"	"Correct.Top.text"	"Correct.Level.text"	"Correct.in.5.text"	"Act.entity"	"Predict.entity"	"Correct.Top.entity"	"Correct.Level.entity"	"Correct.in.5.entity"
"453"	"ID:316545"	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"454"	"ID:316548"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	4	TRUE	"G.2 DISCRETE MATHEMATICS"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	3	TRUE
"455"	"ID:316550"	"G.4 MATHEMATICAL SOFTWARE"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.4 MATHEMATICAL SOFTWARE"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"456"	"ID:316551"	"B.7 INTEGRATED CIRCUITS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"B.7 INTEGRATED CIRCUITS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"457"	"ID:320212"	"G.2 DISCRETE MATHEMATICS"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	8	FALSE	"G.2 DISCRETE MATHEMATICS"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	6	FALSE
"458"	"ID:320213"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"459"	"ID:320214"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE	"E.1 DATA STRUCTURES"	"E.1 DATA STRUCTURES"	"True"	1	TRUE
"460"	"ID:320215"	"E.1 DATA STRUCTURES"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"E.1 DATA STRUCTURES"	"I.6 SIMULATION AND MODELING"	"False"	0	FALSE
"461"	"ID:320232"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"False"	4	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"D.2 SOFTWARE ENGINEERING"	"False"	0	FALSE
"462"	"ID:320240"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"463"	"ID:320243"	"D.3 PROGRAMMING LANGUAGES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"D.3 PROGRAMMING LANGUAGES"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"464"	"ID:324139"	"D.1 PROGRAMMING TECHNIQUES"	"D.1 PROGRAMMING TECHNIQUES"	"True"	1	TRUE	"D.1 PROGRAMMING TECHNIQUES"	"E.1 DATA STRUCTURES"	"False"	0	FALSE
"465"	"ID:324140"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	8	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"K.3 COMPUTERS AND EDUCATION"	"False"	3	TRUE
"466"	"ID:324161"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.5 FILES"	"False"	2	TRUE
"467"	"ID:324179"	"E.2 DATA STORAGE REPRESENTATIONS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"E.2 DATA STORAGE REPRESENTATIONS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"468"	"ID:324221"	"I.2 ARTIFICIAL INTELLIGENCE"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	10	FALSE	"I.2 ARTIFICIAL INTELLIGENCE"	"D.3 PROGRAMMING LANGUAGES"	"False"	5	TRUE
"469"	"ID:324234"	"D.4 OPERATING SYSTEMS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"D.4 OPERATING SYSTEMS"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"470"	"ID:324266"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.2 DATABASE MANAGEMENT"	"False"	3	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"K.5 LEGAL ASPECTS OF COMPUTING"	"False"	0	FALSE
"471"	"ID:331526"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE
"472"	"ID:331528"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	4	TRUE
"473"	"ID:331529"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	9	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"474"	"ID:331530"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"475"	"ID:331606"	"D.4 OPERATING SYSTEMS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	6	FALSE	"D.4 OPERATING SYSTEMS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"476"	"ID:331607"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	6	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"477"	"ID:331608"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	5	TRUE	"E.1 DATA STRUCTURES"	"G.2 DISCRETE MATHEMATICS"	"False"	6	FALSE
"478"	"ID:331609"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"479"	"ID:331610"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.2 DISCRETE MATHEMATICS"	"False"	3	TRUE
"480"	"ID:331611"	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE
"481"	"ID:333980"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	0	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.3 DATA ENCRYPTION"	"False"	0	FALSE
"482"	"ID:333982"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"483"	"ID:333984"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.2 DISCRETE MATHEMATICS"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	4	TRUE
"484"	"ID:333987"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	4	TRUE
"485"	"ID:333989"	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE	"D.3 PROGRAMMING LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"486"	"ID:337247"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.4 OPERATING SYSTEMS"	"False"	4	TRUE
"487"	"ID:337251"	"I.2 ARTIFICIAL INTELLIGENCE"	"I.2 ARTIFICIAL INTELLIGENCE"	"True"	1	TRUE	"I.2 ARTIFICIAL INTELLIGENCE"	"I.2 ARTIFICIAL INTELLIGENCE"	"True"	1	TRUE
"488"	"ID:337255"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"489"	"ID:337257"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"490"	"ID:337261"	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE
"491"	"ID:347477"	"H.2 DATABASE MANAGEMENT"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE	"H.2 DATABASE MANAGEMENT"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE
"492"	"ID:347478"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE	"G.2 DISCRETE MATHEMATICS"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"493"	"ID:347479"	"D.4 OPERATING SYSTEMS"	"C.1 PROCESSOR ARCHITECTURES"	"False"	0	FALSE	"D.4 OPERATING SYSTEMS"	"B.3 MEMORY STRUCTURES"	"False"	7	FALSE
"494"	"ID:347480"	"G.3 PROBABILITY AND STATISTICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.3 PROBABILITY AND STATISTICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"495"	"ID:347481"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"496"	"ID:347482"	"B.4 INPUT/OUTPUT AND DATA COMMUNICATIONS"	"G.2 DISCRETE MATHEMATICS"	"False"	0	FALSE	"B.4 INPUT/OUTPUT AND DATA COMMUNICATIONS"	"G.2 DISCRETE MATHEMATICS"	"False"	0	FALSE
"497"	"ID:347484"	"D.1 PROGRAMMING TECHNIQUES"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"D.1 PROGRAMMING TECHNIQUES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"498"	"ID:355485"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"499"	"ID:355486"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	9	FALSE
"500"	"ID:355487"	"G.4 MATHEMATICAL SOFTWARE"	"G.2 DISCRETE MATHEMATICS"	"False"	0	FALSE	"G.4 MATHEMATICAL SOFTWARE"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"501"	"ID:355488"	"E.4 CODING AND INFORMATION THEORY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE	"E.4 CODING AND INFORMATION THEORY"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	0	FALSE
"502"	"ID:355489"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	7	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"B.4 INPUT/OUTPUT AND DATA COMMUNICATIONS"	"False"	0	FALSE
"503"	"ID:355490"	"C.5 COMPUTER SYSTEM IMPLEMENTATION"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE	"C.5 COMPUTER SYSTEM IMPLEMENTATION"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"504"	"ID:355542"	"D.4 OPERATING SYSTEMS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"D.4 OPERATING SYSTEMS"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"505"	"ID:355547"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	11	FALSE	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"506"	"ID:355554"	"E.1 DATA STRUCTURES"	"E.1 DATA STRUCTURES"	"True"	1	TRUE	"E.1 DATA STRUCTURES"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE
"507"	"ID:355562"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	2	TRUE
"508"	"ID:355567"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.3 DATA ENCRYPTION"	"False"	2	TRUE
"509"	"ID:363652"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	5	TRUE	"E.1 DATA STRUCTURES"	"I.6 SIMULATION AND MODELING"	"False"	0	FALSE
"510"	"ID:363659"	"G.3 PROBABILITY AND STATISTICS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE	"G.3 PROBABILITY AND STATISTICS"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"511"	"ID:363677"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	2	TRUE
"512"	"ID:363681"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	11	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE
"513"	"ID:363688"	"B.4 INPUT/OUTPUT AND DATA COMMUNICATIONS"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE	"B.4 INPUT/OUTPUT AND DATA COMMUNICATIONS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE
"514"	"ID:363697"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"515"	"ID:375835"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	7	FALSE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	2	TRUE
"516"	"ID:375837"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"517"	"ID:375840"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	2	TRUE
"518"	"ID:375843"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"519"	"ID:375845"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"520"	"ID:375847"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"True"	1	TRUE
"521"	"ID:375849"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"B.3 MEMORY STRUCTURES"	"False"	0	FALSE
"522"	"ID:382781"	"E.3 DATA ENCRYPTION"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE	"E.3 DATA ENCRYPTION"	"D.4 OPERATING SYSTEMS"	"False"	2	TRUE
"523"	"ID:382782"	"E.4 CODING AND INFORMATION THEORY"	"E.4 CODING AND INFORMATION THEORY"	"True"	1	TRUE	"E.4 CODING AND INFORMATION THEORY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE
"524"	"ID:382783"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"525"	"ID:382784"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	0	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"E.1 DATA STRUCTURES"	"False"	0	FALSE
"526"	"ID:382785"	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE	"D.3 PROGRAMMING LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"527"	"ID:502091"	"I.1 SYMBOLIC AND ALGEBRAIC MANIPULATION"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE	"I.1 SYMBOLIC AND ALGEBRAIC MANIPULATION"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"528"	"ID:502092"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"529"	"ID:502093"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	7	FALSE
"530"	"ID:502094"	"E.3 DATA ENCRYPTION"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	8	FALSE	"E.3 DATA ENCRYPTION"	"D.3 PROGRAMMING LANGUAGES"	"False"	5	TRUE
"531"	"ID:502095"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"532"	"ID:502096"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	3	TRUE
"533"	"ID:502097"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"G.1 NUMERICAL ANALYSIS"	"False"	7	FALSE
"534"	"ID:502098"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"535"	"ID:502099"	"E.4 CODING AND INFORMATION THEORY"	"E.4 CODING AND INFORMATION THEORY"	"True"	1	TRUE	"E.4 CODING AND INFORMATION THEORY"	"E.4 CODING AND INFORMATION THEORY"	"True"	1	TRUE
"536"	"ID:502100"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"H.2 DATABASE MANAGEMENT"	"False"	3	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"537"	"ID:502103"	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"True"	1	TRUE	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	7	FALSE
"538"	"ID:502104"	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"539"	"ID:502105"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	6	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"540"	"ID:502106"	"D.2 SOFTWARE ENGINEERING"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"D.2 SOFTWARE ENGINEERING"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"541"	"ID:502107"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"B.3 MEMORY STRUCTURES"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	2	TRUE
"542"	"ID:504795"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"543"	"ID:504796"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
